card_num;amount;transaction_datetime;load_date
8353695794746270;432.17;2024-07-04 16:00:10;2024-07-04
7751618770998286;386.63;2024-07-04 04:39:10;2024-07-04
7751618770998286;349.33;2024-07-04 04:28:10;2024-07-04
7751618770998286;99.78;2024-07-04 05:08:10;2024-07-04
8262661961723407;6.36;2024-07-04 05:25:10;2024-07-04
8262661961723407;476.83;2024-07-04 06:29:10;2024-07-04
8262661961723407;281.14;2024-07-04 05:02:10;2024-07-04
6797453625864167;374.16;2024-07-04 14:12:10;2024-07-04
6797453625864167;259.99;2024-07-04 14:16:10;2024-07-04
7720869766133238;460.47;2024-07-04 15:54:10;2024-07-04
4516604971816331;397.44;2024-07-04 22:48:10;2024-07-04
4516604971816331;73.41;2024-07-04 23:24:10;2024-07-04
9588428162287176;161.46;2024-07-04 01:24:10;2024-07-04
3906171219678944;291.55;2024-07-04 11:51:10;2024-07-04
2753418242516671;116.88;2024-07-04 02:15:10;2024-07-04
2753418242516671;377.23;2024-07-04 00:33:10;2024-07-04
4972700860613534;222.97;2024-07-04 20:02:10;2024-07-04
4972700860613534;354.62;2024-07-04 20:46:10;2024-07-04
4972700860613534;220.66;2024-07-04 21:22:10;2024-07-04
0278026096530192;487.37;2024-07-04 01:35:10;2024-07-04
0278026096530192;123.03;2024-07-04 02:11:10;2024-07-04
0278026096530192;148.89;2024-07-04 02:08:10;2024-07-04
7929955180251389;365.04;2024-07-04 06:12:10;2024-07-04
7929955180251389;123.16;2024-07-04 06:52:10;2024-07-04
7020188921612515;404.65;2024-07-04 03:03:10;2024-07-04
7020188921612515;262.14;2024-07-04 02:58:10;2024-07-04
6883455630047747;93.55;2024-07-04 04:57:10;2024-07-04
6883455630047747;497.3;2024-07-04 05:45:10;2024-07-04
6883455630047747;152.07;2024-07-04 04:57:10;2024-07-04
4272417242505046;53.23;2024-07-05 00:16:10;2024-07-04
4272417242505046;181.48;2024-07-04 23:47:10;2024-07-04
4408979051472249;119.29;2024-07-04 10:30:10;2024-07-04
4408979051472249;350.0;2024-07-04 11:26:10;2024-07-04
1419627919466748;327.94;2024-07-04 11:18:10;2024-07-04
1419627919466748;463.67;2024-07-04 11:53:10;2024-07-04
0976153829276625;462.71;2024-07-04 09:22:10;2024-07-04
0976153829276625;135.03;2024-07-04 09:03:10;2024-07-04
0413009226663832;227.43;2024-07-04 20:04:10;2024-07-04
8279207058200050;320.36;2024-07-04 09:03:10;2024-07-04
7825146260836287;139.87;2024-07-04 23:25:10;2024-07-04
7825146260836287;229.53;2024-07-04 22:37:10;2024-07-04
2367955746659478;330.31;2024-07-04 22:58:10;2024-07-04
2367955746659478;491.78;2024-07-05 00:24:10;2024-07-04
6908471473405782;142.36;2024-07-04 02:06:10;2024-07-04
7232622625358127;106.52;2024-07-04 14:10:10;2024-07-04
7232622625358127;470.27;2024-07-04 13:58:10;2024-07-04
9048497336777988;424.33;2024-07-04 06:43:10;2024-07-04
9048497336777988;491.71;2024-07-04 06:39:10;2024-07-04
3805244844847657;191.15;2024-07-04 06:01:10;2024-07-04
3805244844847657;287.23;2024-07-04 07:34:10;2024-07-04
1921233989411852;74.94;2024-07-04 18:26:10;2024-07-04
1921233989411852;198.98;2024-07-04 18:31:10;2024-07-04
1921233989411852;20.53;2024-07-04 19:45:10;2024-07-04
5450540818685893;252.86;2024-07-04 19:26:10;2024-07-04
5450540818685893;65.43;2024-07-04 18:50:10;2024-07-04
5561151726312709;24.3;2024-07-04 17:02:10;2024-07-04
4380392888896523;315.65;2024-07-04 20:14:10;2024-07-04
5649443071918860;75.62;2024-07-04 07:56:10;2024-07-04
5649443071918860;153.47;2024-07-04 07:35:10;2024-07-04
1240928601245108;375.33;2024-07-04 01:09:10;2024-07-04
1240928601245108;482.82;2024-07-04 01:08:10;2024-07-04
1240928601245108;323.09;2024-07-04 01:56:10;2024-07-04
8724220097608041;118.28;2024-07-04 12:06:10;2024-07-04
8724220097608041;377.36;2024-07-04 11:18:10;2024-07-04
4760527202733774;168.91;2024-07-04 01:37:10;2024-07-04
2715488514432246;398.43;2024-07-04 14:12:10;2024-07-04
2715488514432246;403.74;2024-07-04 14:07:10;2024-07-04
2715488514432246;212.35;2024-07-04 14:44:10;2024-07-04
9053086463520978;7.85;2024-07-04 18:26:10;2024-07-04
9053086463520978;498.12;2024-07-04 20:06:10;2024-07-04
9053086463520978;378.09;2024-07-04 19:57:10;2024-07-04
6467594833569226;57.26;2024-07-04 19:24:10;2024-07-04
6467594833569226;488.64;2024-07-04 18:25:10;2024-07-04
7500366501925355;330.19;2024-07-04 20:47:10;2024-07-04
0110707201894134;476.84;2024-07-04 09:37:10;2024-07-04
0110707201894134;135.17;2024-07-04 09:48:10;2024-07-04
0110707201894134;489.09;2024-07-04 07:53:10;2024-07-04
8309751968487386;212.32;2024-07-04 04:43:10;2024-07-04
8309751968487386;13.97;2024-07-04 06:01:10;2024-07-04
8309751968487386;8.87;2024-07-04 04:50:10;2024-07-04
9159798099234916;243.99;2024-07-04 09:47:10;2024-07-04
9159798099234916;190.14;2024-07-04 10:03:10;2024-07-04
9159798099234916;459.45;2024-07-04 10:40:10;2024-07-04
7910721971977391;88.31;2024-07-04 14:41:10;2024-07-04
4686589936216945;486.91;2024-07-04 18:56:10;2024-07-04
4686589936216945;100.26;2024-07-04 18:01:10;2024-07-04
4686589936216945;42.88;2024-07-04 17:45:10;2024-07-04
0498855174781359;465.23;2024-07-04 15:32:10;2024-07-04
0498855174781359;91.64;2024-07-04 16:14:10;2024-07-04
0498855174781359;89.0;2024-07-04 16:51:10;2024-07-04
3881864659953467;412.01;2024-07-04 13:55:10;2024-07-04
3881864659953467;279.87;2024-07-04 13:45:10;2024-07-04
3881864659953467;148.04;2024-07-04 14:34:10;2024-07-04
2919867748864447;339.76;2024-07-04 12:57:10;2024-07-04
2919867748864447;438.34;2024-07-04 12:14:10;2024-07-04
2944091782838897;306.44;2024-07-04 08:03:10;2024-07-04
2944091782838897;80.26;2024-07-04 07:50:10;2024-07-04
2944091782838897;491.16;2024-07-04 07:56:10;2024-07-04
7213565771939698;114.42;2024-07-04 15:29:10;2024-07-04
7213565771939698;85.31;2024-07-04 14:43:10;2024-07-04
7213565771939698;485.88;2024-07-04 14:00:10;2024-07-04
1069973028507185;9.85;2024-07-04 05:37:10;2024-07-04
1175113835041983;482.87;2024-07-04 23:37:10;2024-07-04
1175113835041983;97.62;2024-07-04 23:25:10;2024-07-04
1175113835041983;263.22;2024-07-04 22:57:10;2024-07-04
3146630051214314;277.08;2024-07-04 07:33:10;2024-07-04
3146630051214314;56.5;2024-07-04 06:53:10;2024-07-04
3146630051214314;405.25;2024-07-04 06:34:10;2024-07-04
9195047074163466;80.46;2024-07-04 12:53:10;2024-07-04
2415958629733762;267.79;2024-07-04 23:13:10;2024-07-04
2415958629733762;466.22;2024-07-04 22:19:10;2024-07-04
8114869380413372;45.17;2024-07-04 06:10:10;2024-07-04
8114869380413372;156.02;2024-07-04 05:43:10;2024-07-04
8114869380413372;484.04;2024-07-04 06:08:10;2024-07-04
9509068842512257;218.85;2024-07-04 22:18:10;2024-07-04
9509068842512257;244.5;2024-07-04 22:31:10;2024-07-04
9509068842512257;185.76;2024-07-04 22:09:10;2024-07-04
7097160988054796;249.94;2024-07-04 09:46:10;2024-07-04
7097160988054796;138.71;2024-07-04 10:29:10;2024-07-04
3712343940623579;46.63;2024-07-04 21:19:10;2024-07-04
7869359483122770;122.2;2024-07-05 01:47:10;2024-07-04
2331364926960315;487.3;2024-07-04 11:57:10;2024-07-04
7956037788516683;281.85;2024-07-04 02:11:10;2024-07-04
3376205000468601;125.87;2024-07-04 08:55:10;2024-07-04
3376205000468601;374.89;2024-07-04 07:52:10;2024-07-04
3376205000468601;450.25;2024-07-04 08:43:10;2024-07-04
4029817346891576;246.66;2024-07-04 08:47:10;2024-07-04
4029817346891576;128.97;2024-07-04 08:58:10;2024-07-04
4029817346891576;175.17;2024-07-04 07:43:10;2024-07-04
1545996505053756;111.96;2024-07-04 09:31:10;2024-07-04
6187874155569469;176.54;2024-07-04 05:11:10;2024-07-04
4920549256501298;420.29;2024-07-04 20:17:10;2024-07-04
4920549256501298;146.98;2024-07-04 20:00:10;2024-07-04
3149353535892076;285.65;2024-07-04 07:04:10;2024-07-04
8936806243356856;358.1;2024-07-05 01:21:10;2024-07-04
8936806243356856;151.79;2024-07-05 00:45:10;2024-07-04
2220454539230341;155.09;2024-07-04 13:16:10;2024-07-04
2220454539230341;31.13;2024-07-04 12:56:10;2024-07-04
6382536402651976;217.28;2024-07-04 16:55:10;2024-07-04
9794226669688125;42.22;2024-07-04 20:26:10;2024-07-04
9794226669688125;423.86;2024-07-04 20:21:10;2024-07-04
9794226669688125;165.2;2024-07-04 21:15:10;2024-07-04
6197251562279271;276.85;2024-07-04 11:53:10;2024-07-04
1125107335918621;476.56;2024-07-04 19:00:10;2024-07-04
6013373578844046;454.9;2024-07-04 13:03:10;2024-07-04
6013373578844046;401.47;2024-07-04 13:04:10;2024-07-04
4268390684076548;47.15;2024-07-04 22:51:10;2024-07-04
1448655176008994;298.0;2024-07-04 02:07:10;2024-07-04
1448655176008994;472.5;2024-07-04 00:46:10;2024-07-04
4439108043095296;106.05;2024-07-05 00:33:10;2024-07-04
4439108043095296;390.31;2024-07-05 00:50:10;2024-07-04
4439108043095296;194.25;2024-07-04 23:58:10;2024-07-04
2691212818197630;408.23;2024-07-04 11:37:10;2024-07-04
9725761868759797;12.81;2024-07-04 09:33:10;2024-07-04
9725761868759797;23.91;2024-07-04 08:05:10;2024-07-04
9725761868759797;142.55;2024-07-04 08:01:10;2024-07-04
5746514149296023;30.66;2024-07-04 01:54:10;2024-07-04
4883714605810197;453.08;2024-07-05 00:33:10;2024-07-04
4883714605810197;104.68;2024-07-05 00:17:10;2024-07-04
4883714605810197;264.49;2024-07-04 23:05:10;2024-07-04
1500504927908906;387.08;2024-07-05 01:03:10;2024-07-04
1500504927908906;291.61;2024-07-05 01:00:10;2024-07-04
1500504927908906;425.77;2024-07-05 00:07:10;2024-07-04
0899470979339309;379.06;2024-07-04 01:16:10;2024-07-04
6405349159221426;72.95;2024-07-04 18:00:10;2024-07-04
6587692829342321;18.64;2024-07-04 15:04:10;2024-07-04
6587692829342321;235.67;2024-07-04 15:24:10;2024-07-04
6587692829342321;31.42;2024-07-04 15:03:10;2024-07-04
4084863375243065;115.29;2024-07-04 08:16:10;2024-07-04
4084863375243065;115.34;2024-07-04 08:45:10;2024-07-04
4084863375243065;13.48;2024-07-04 08:25:10;2024-07-04
1220729823825370;236.93;2024-07-04 15:06:10;2024-07-04
1220729823825370;222.69;2024-07-04 15:56:10;2024-07-04
3296352692026051;174.99;2024-07-04 04:27:10;2024-07-04
3296352692026051;25.95;2024-07-04 04:54:10;2024-07-04
3296352692026051;120.72;2024-07-04 04:56:10;2024-07-04
9495704380200814;65.43;2024-07-04 16:53:10;2024-07-04
9495704380200814;288.01;2024-07-04 15:02:10;2024-07-04
0927112150293600;274.24;2024-07-05 08:48:10;2024-07-05
0927112150293600;322.0;2024-07-05 09:23:10;2024-07-05
7356867790625940;178.68;2024-07-05 00:06:10;2024-07-05
7356867790625940;323.78;2024-07-05 01:24:10;2024-07-05
7356867790625940;35.63;2024-07-05 00:49:10;2024-07-05
5382199490182855;139.62;2024-07-05 06:31:10;2024-07-05
5382199490182855;23.79;2024-07-05 05:29:10;2024-07-05
5382199490182855;362.3;2024-07-05 04:59:10;2024-07-05
2653265046654353;239.86;2024-07-05 17:44:10;2024-07-05
3852770121177749;112.3;2024-07-05 16:54:10;2024-07-05
3852770121177749;397.45;2024-07-05 17:35:10;2024-07-05
3852770121177749;477.7;2024-07-05 16:08:10;2024-07-05
8505991210838135;394.47;2024-07-05 03:03:10;2024-07-05
8505991210838135;73.41;2024-07-05 03:25:10;2024-07-05
8505991210838135;61.63;2024-07-05 04:25:10;2024-07-05
3543741605858029;138.0;2024-07-05 12:35:10;2024-07-05
3543741605858029;174.64;2024-07-05 13:14:10;2024-07-05
3543741605858029;385.42;2024-07-05 13:11:10;2024-07-05
6741649991499130;482.57;2024-07-05 01:38:10;2024-07-05
2922592055775865;419.47;2024-07-05 02:03:10;2024-07-05
4769611349468735;327.05;2024-07-05 21:34:10;2024-07-05
8986488942022586;114.03;2024-07-05 22:02:10;2024-07-05
2599352172189212;308.32;2024-07-05 15:28:10;2024-07-05
2599352172189212;28.29;2024-07-05 14:41:10;2024-07-05
7324066010192028;147.25;2024-07-05 15:22:10;2024-07-05
7324066010192028;428.71;2024-07-05 14:41:10;2024-07-05
7324066010192028;377.31;2024-07-05 15:33:10;2024-07-05
3517796357997546;124.16;2024-07-05 18:21:10;2024-07-05
5258971293843018;122.79;2024-07-05 09:27:10;2024-07-05
5258971293843018;48.82;2024-07-05 10:36:10;2024-07-05
5258971293843018;275.77;2024-07-05 10:50:10;2024-07-05
7905905873037767;469.51;2024-07-05 05:09:10;2024-07-05
7905905873037767;286.01;2024-07-05 03:57:10;2024-07-05
6721085168964936;421.95;2024-07-05 20:46:10;2024-07-05
6721085168964936;384.78;2024-07-05 21:01:10;2024-07-05
6721085168964936;463.83;2024-07-05 22:23:10;2024-07-05
4746220529792288;138.32;2024-07-05 06:37:10;2024-07-05
4995391190324289;303.05;2024-07-05 05:33:10;2024-07-05
8344304465032788;309.15;2024-07-05 20:28:10;2024-07-05
1603463826685271;284.13;2024-07-05 18:13:10;2024-07-05
1196991160366081;423.94;2024-07-05 15:37:10;2024-07-05
1196991160366081;48.56;2024-07-05 16:41:10;2024-07-05
1196991160366081;415.74;2024-07-05 16:48:10;2024-07-05
2477928454313931;310.36;2024-07-05 19:11:10;2024-07-05
2477928454313931;159.53;2024-07-05 18:49:10;2024-07-05
2477928454313931;305.32;2024-07-05 19:39:10;2024-07-05
5224589276389020;345.22;2024-07-05 16:49:10;2024-07-05
9142672809145726;471.28;2024-07-05 09:57:10;2024-07-05
9142672809145726;188.3;2024-07-05 09:04:10;2024-07-05
4112987552270448;276.48;2024-07-05 05:00:10;2024-07-05
5143819746970051;458.88;2024-07-05 22:39:10;2024-07-05
5143819746970051;103.51;2024-07-05 23:14:10;2024-07-05
5143819746970051;3.13;2024-07-05 22:48:10;2024-07-05
6347634239914250;363.13;2024-07-05 16:33:10;2024-07-05
7795403734699884;110.93;2024-07-05 02:09:10;2024-07-05
7795403734699884;398.26;2024-07-05 02:14:10;2024-07-05
7978109215359035;354.35;2024-07-05 10:04:10;2024-07-05
7978109215359035;468.92;2024-07-05 09:56:10;2024-07-05
7978109215359035;16.02;2024-07-05 11:08:10;2024-07-05
1216103128025100;140.65;2024-07-05 05:11:10;2024-07-05
1216103128025100;237.49;2024-07-05 04:47:10;2024-07-05
5460718389955814;16.44;2024-07-05 08:52:10;2024-07-05
5460718389955814;106.82;2024-07-05 08:19:10;2024-07-05
9581825441844074;332.62;2024-07-05 04:27:10;2024-07-05
9581825441844074;301.92;2024-07-05 04:47:10;2024-07-05
9581825441844074;456.31;2024-07-05 04:42:10;2024-07-05
3132152705332394;322.74;2024-07-05 17:24:10;2024-07-05
3132152705332394;220.88;2024-07-05 16:39:10;2024-07-05
3132152705332394;356.34;2024-07-05 15:50:10;2024-07-05
6488362858562925;184.92;2024-07-05 12:49:10;2024-07-05
6488362858562925;391.28;2024-07-05 12:31:10;2024-07-05
6488362858562925;156.23;2024-07-05 12:20:10;2024-07-05
1412517868769423;438.24;2024-07-05 14:52:10;2024-07-05
1412517868769423;45.85;2024-07-05 14:50:10;2024-07-05
7537476819746834;360.36;2024-07-05 05:19:10;2024-07-05
7537476819746834;120.55;2024-07-05 05:38:10;2024-07-05
7537476819746834;32.45;2024-07-05 05:43:10;2024-07-05
5423209464279819;170.74;2024-07-05 11:12:10;2024-07-05
2511951615310968;455.97;2024-07-05 03:32:10;2024-07-05
2511951615310968;315.89;2024-07-05 03:34:10;2024-07-05
2511951615310968;460.62;2024-07-05 03:41:10;2024-07-05
3690608185826105;352.03;2024-07-06 00:11:10;2024-07-05
3690608185826105;309.09;2024-07-06 00:03:10;2024-07-05
7840634395990303;361.06;2024-07-05 02:24:10;2024-07-05
8114895231333090;317.87;2024-07-05 13:22:10;2024-07-05
8114895231333090;332.74;2024-07-05 13:07:10;2024-07-05
9330356649254358;236.01;2024-07-05 11:33:10;2024-07-05
9330356649254358;340.76;2024-07-05 11:49:10;2024-07-05
9330356649254358;480.62;2024-07-05 12:51:10;2024-07-05
4977013057521036;377.83;2024-07-05 05:05:10;2024-07-05
4977013057521036;295.82;2024-07-05 03:55:10;2024-07-05
4977013057521036;317.41;2024-07-05 04:07:10;2024-07-05
7721613767446593;176.67;2024-07-05 16:01:10;2024-07-05
7721613767446593;442.49;2024-07-05 15:42:10;2024-07-05
1406776128675468;203.91;2024-07-06 00:09:10;2024-07-05
8965011604727909;47.64;2024-07-05 01:38:10;2024-07-05
8965011604727909;311.34;2024-07-05 02:48:10;2024-07-05
8883280095458388;424.22;2024-07-05 23:22:10;2024-07-05
8883280095458388;12.64;2024-07-05 22:43:10;2024-07-05
8883280095458388;95.0;2024-07-05 23:08:10;2024-07-05
2865552621600484;405.87;2024-07-05 03:49:10;2024-07-05
1533208040747412;117.09;2024-07-05 13:54:10;2024-07-05
1533208040747412;106.72;2024-07-05 13:13:10;2024-07-05
2165028814979320;24.29;2024-07-05 09:26:10;2024-07-05
3140427818884157;369.17;2024-07-05 07:30:10;2024-07-05
8119191508202732;137.75;2024-07-05 15:14:10;2024-07-05
0579496573233326;430.99;2024-07-05 04:59:10;2024-07-05
0579496573233326;432.55;2024-07-05 04:46:10;2024-07-05
0579496573233326;146.12;2024-07-05 03:41:10;2024-07-05
6240773123585473;258.95;2024-07-05 22:43:10;2024-07-05
0997170002704941;291.37;2024-07-05 21:26:10;2024-07-05
0997170002704941;53.54;2024-07-05 22:35:10;2024-07-05
0997170002704941;133.07;2024-07-05 21:59:10;2024-07-05
4249056548359632;172.71;2024-07-05 16:38:10;2024-07-05
4249056548359632;26.34;2024-07-05 17:05:10;2024-07-05
4249056548359632;343.83;2024-07-05 18:10:10;2024-07-05
0034868443255736;179.69;2024-07-05 19:47:10;2024-07-05
0034868443255736;331.02;2024-07-05 20:25:10;2024-07-05
0034868443255736;413.57;2024-07-05 20:12:10;2024-07-05
1779250737707377;72.59;2024-07-05 19:27:10;2024-07-05
7061539881357506;298.77;2024-07-05 07:01:10;2024-07-05
7061539881357506;304.94;2024-07-05 06:52:10;2024-07-05
7061539881357506;292.98;2024-07-05 07:03:10;2024-07-05
2145572641002239;183.48;2024-07-05 04:20:10;2024-07-05
7182296463015984;222.02;2024-07-05 01:14:10;2024-07-05
7182296463015984;222.39;2024-07-05 02:56:10;2024-07-05
1240126955838664;456.57;2024-07-05 08:58:10;2024-07-05
0201311989682567;85.86;2024-07-05 16:19:10;2024-07-05
4190764005809734;341.8;2024-07-05 18:21:10;2024-07-05
2022251322297479;476.16;2024-07-05 16:33:10;2024-07-05
2022251322297479;352.45;2024-07-05 16:18:10;2024-07-05
2022251322297479;225.49;2024-07-05 15:35:10;2024-07-05
5768045692633848;143.92;2024-07-05 21:06:10;2024-07-05
5768045692633848;34.37;2024-07-05 19:22:10;2024-07-05
8445543911263959;331.0;2024-07-05 16:47:10;2024-07-05
4025670690009975;82.35;2024-07-05 23:44:10;2024-07-05
3824055132742778;15.96;2024-07-05 21:03:10;2024-07-05
3824055132742778;194.95;2024-07-05 21:01:10;2024-07-05
3824055132742778;150.93;2024-07-05 19:42:10;2024-07-05
8075601428490021;291.72;2024-07-05 09:25:10;2024-07-05
8075601428490021;240.77;2024-07-05 10:19:10;2024-07-05
3078142447138330;198.36;2024-07-05 11:48:10;2024-07-05
2164029141635132;157.26;2024-07-05 06:33:10;2024-07-05
2164029141635132;350.08;2024-07-05 06:06:10;2024-07-05
2164029141635132;108.13;2024-07-05 06:09:10;2024-07-05
5715807165310790;439.71;2024-07-05 23:25:10;2024-07-05
5715807165310790;159.44;2024-07-06 00:16:10;2024-07-05
5715807165310790;122.0;2024-07-06 00:08:10;2024-07-05
2822787356560025;56.61;2024-07-05 16:13:10;2024-07-05
2822787356560025;484.86;2024-07-05 14:42:10;2024-07-05
2822787356560025;261.81;2024-07-05 15:20:10;2024-07-05
6135585304489246;349.9;2024-07-05 19:39:10;2024-07-05
6135585304489246;79.67;2024-07-05 19:50:10;2024-07-05
6135585304489246;83.36;2024-07-05 20:06:10;2024-07-05
0170470447637214;57.97;2024-07-05 15:55:10;2024-07-05
0170470447637214;458.34;2024-07-05 16:13:10;2024-07-05
2189622962152264;107.58;2024-07-05 01:28:10;2024-07-05
2189622962152264;452.6;2024-07-05 02:30:10;2024-07-05
2189622962152264;89.75;2024-07-05 02:24:10;2024-07-05
3482796092650017;407.13;2024-07-05 15:16:10;2024-07-05
3482796092650017;302.96;2024-07-05 15:36:10;2024-07-05
6013922530293279;64.17;2024-07-05 17:54:10;2024-07-05
6013922530293279;25.53;2024-07-05 18:59:10;2024-07-05
2202689217204575;471.77;2024-07-05 03:37:10;2024-07-05
2202689217204575;69.38;2024-07-05 03:47:10;2024-07-05
5964585427174441;225.56;2024-07-05 11:14:10;2024-07-05
5964585427174441;345.9;2024-07-05 10:06:10;2024-07-05
5964585427174441;39.4;2024-07-05 09:56:10;2024-07-05
3192749063762271;390.6;2024-07-06 00:22:10;2024-07-05
3192749063762271;401.04;2024-07-05 23:46:10;2024-07-05
7001224476150441;139.64;2024-07-06 01:09:10;2024-07-05
7001224476150441;316.68;2024-07-06 00:47:10;2024-07-05
4276480517456914;266.83;2024-07-05 15:32:10;2024-07-05
6931839408697691;252.27;2024-07-05 01:15:10;2024-07-05
7549448157104224;27.87;2024-07-05 11:55:10;2024-07-05
6438873445532937;150.95;2024-07-05 02:28:10;2024-07-05
6438873445532937;46.86;2024-07-05 01:06:10;2024-07-05
6438873445532937;497.86;2024-07-05 02:38:10;2024-07-05
2595888232825198;152.55;2024-07-05 01:31:10;2024-07-05
2595888232825198;40.88;2024-07-05 00:44:10;2024-07-05
2595888232825198;172.31;2024-07-05 01:23:10;2024-07-05
7243923644379870;241.91;2024-07-05 13:56:10;2024-07-05
5316685054208581;254.03;2024-07-05 19:08:10;2024-07-05
7704518575756104;472.72;2024-07-05 18:12:10;2024-07-05
7704518575756104;419.18;2024-07-05 18:12:10;2024-07-05
0977559268886755;227.38;2024-07-05 02:09:10;2024-07-05
0977559268886755;28.21;2024-07-05 00:51:10;2024-07-05
8943479187849004;333.98;2024-07-05 09:31:10;2024-07-05
2889438354398476;319.19;2024-07-05 21:53:10;2024-07-05
2889438354398476;96.0;2024-07-05 22:35:10;2024-07-05
2889438354398476;276.17;2024-07-05 21:14:10;2024-07-05
0522051094068780;103.49;2024-07-05 09:55:10;2024-07-05
0522051094068780;480.75;2024-07-05 10:44:10;2024-07-05
3031026495366578;227.86;2024-07-05 06:42:10;2024-07-05
2365240053144695;382.07;2024-07-05 22:09:10;2024-07-05
2365240053144695;71.72;2024-07-05 22:19:10;2024-07-05
2365240053144695;352.45;2024-07-05 21:38:10;2024-07-05
4959562302285058;234.11;2024-07-05 23:21:10;2024-07-05
4959562302285058;72.08;2024-07-06 00:58:10;2024-07-05
4959562302285058;95.5;2024-07-05 23:59:10;2024-07-05
4117209539144295;36.3;2024-07-05 04:55:10;2024-07-05
4117209539144295;303.74;2024-07-05 05:22:10;2024-07-05
4117209539144295;56.24;2024-07-05 05:17:10;2024-07-05
8025508544205808;359.08;2024-07-05 22:49:10;2024-07-05
7160000699189373;66.73;2024-07-05 15:06:10;2024-07-05
7160000699189373;47.21;2024-07-05 15:06:10;2024-07-05
2721485394234291;21.85;2024-07-06 01:46:10;2024-07-05
2721485394234291;67.35;2024-07-06 01:22:10;2024-07-05
7137513154540450;485.7;2024-07-05 21:43:10;2024-07-05
1908213266550722;297.08;2024-07-06 01:10:10;2024-07-05
1908213266550722;179.82;2024-07-06 00:52:10;2024-07-05
3278804840065184;409.99;2024-07-05 14:40:10;2024-07-05
3278804840065184;462.34;2024-07-05 14:25:10;2024-07-05
2238003847472064;5.27;2024-07-05 22:59:10;2024-07-05
2238003847472064;95.15;2024-07-05 22:28:10;2024-07-05
7013743458760207;424.05;2024-07-05 22:01:10;2024-07-05
7013743458760207;328.95;2024-07-05 22:26:10;2024-07-05
0415799901098790;358.98;2024-07-05 05:39:10;2024-07-05
9060672518177512;90.72;2024-07-05 20:00:10;2024-07-05
4296701572601844;307.47;2024-07-06 01:41:10;2024-07-05
4296701572601844;211.01;2024-07-06 01:24:10;2024-07-05
2808777973626639;97.85;2024-07-05 17:03:10;2024-07-05
2808777973626639;144.75;2024-07-05 16:39:10;2024-07-05
1594770237444025;190.53;2024-07-05 12:42:10;2024-07-05
9991043855286943;256.66;2024-07-05 16:06:10;2024-07-05
9991043855286943;291.08;2024-07-05 14:39:10;2024-07-05
4785502801775951;218.32;2024-07-05 10:18:10;2024-07-05
4785502801775951;499.58;2024-07-05 09:50:10;2024-07-05
4785502801775951;304.93;2024-07-05 09:28:10;2024-07-05
1940304671790702;355.04;2024-07-05 18:36:10;2024-07-05
1940304671790702;154.14;2024-07-05 17:19:10;2024-07-05
1940304671790702;391.21;2024-07-05 17:57:10;2024-07-05
6161907117163770;326.59;2024-07-05 15:39:10;2024-07-05
6161907117163770;68.48;2024-07-05 13:55:10;2024-07-05
6161907117163770;249.2;2024-07-05 15:42:10;2024-07-05
5633473256676938;464.05;2024-07-05 04:03:10;2024-07-05
5633473256676938;242.38;2024-07-05 05:31:10;2024-07-05
3737957046682173;121.32;2024-07-05 01:50:10;2024-07-05
3737957046682173;28.35;2024-07-05 02:21:10;2024-07-05
6824240161390683;447.82;2024-07-05 09:09:10;2024-07-05
7323515640414240;42.87;2024-07-05 21:57:10;2024-07-05
2951237381948226;15.25;2024-07-05 17:48:10;2024-07-05
3067544854666522;302.37;2024-07-05 18:45:10;2024-07-05
3067544854666522;282.71;2024-07-05 19:21:10;2024-07-05
3067544854666522;4.35;2024-07-05 18:33:10;2024-07-05
0640417728382170;82.27;2024-07-05 16:12:10;2024-07-05
0640417728382170;410.77;2024-07-05 14:51:10;2024-07-05
0640417728382170;103.76;2024-07-05 15:00:10;2024-07-05
3646527986401050;438.26;2024-07-05 09:25:10;2024-07-05
3646527986401050;391.06;2024-07-05 10:18:10;2024-07-05
3646527986401050;16.34;2024-07-05 09:06:10;2024-07-05
2081580975091252;431.35;2024-07-05 23:48:10;2024-07-05
2081580975091252;242.52;2024-07-05 23:11:10;2024-07-05
2081580975091252;223.33;2024-07-05 23:32:10;2024-07-05
1756735473621361;269.42;2024-07-05 04:59:10;2024-07-05
4428127171927596;471.41;2024-07-05 05:44:10;2024-07-05
9466595077612759;177.25;2024-07-05 13:43:10;2024-07-05
8191055134151167;110.04;2024-07-05 10:10:10;2024-07-05
8191055134151167;174.61;2024-07-05 10:30:10;2024-07-05
8191055134151167;130.2;2024-07-05 10:34:10;2024-07-05
2369544297486908;48.66;2024-07-05 13:40:10;2024-07-05
1977154760505595;442.49;2024-07-05 02:29:10;2024-07-05
4635333762962089;75.02;2024-07-05 17:26:10;2024-07-05
4050374784787567;36.94;2024-07-05 19:11:10;2024-07-05
0393662999086491;378.89;2024-07-05 21:35:10;2024-07-05
1916403009853047;135.6;2024-07-05 23:56:10;2024-07-05
1916403009853047;431.52;2024-07-05 23:46:10;2024-07-05
1191804489097126;444.06;2024-07-05 02:06:10;2024-07-05
1191804489097126;48.43;2024-07-05 01:52:10;2024-07-05
1191804489097126;225.2;2024-07-05 01:53:10;2024-07-05
4904394064458006;212.79;2024-07-05 01:44:10;2024-07-05
8038329441224927;68.92;2024-07-05 16:47:10;2024-07-05
8038329441224927;1.28;2024-07-05 16:45:10;2024-07-05
